t_s,ref_pos_kPa,P_pos_kPa,ref_neg_kPa,P_neg_kPa,u_mi_pos,u_ma_pos,u_at_pos,u_mi_neg,u_ma_neg,u_at_neg
0.2640,101.3250,309.3792,101.3250,72.3377,0.00,0.00,9.28,0.00,0.00,4.40
0.2660,101.3250,308.6017,101.3250,72.4205,0.00,0.00,9.34,0.00,0.00,4.43
0.2680,101.3250,307.8200,101.3250,72.5032,0.00,0.00,9.40,0.00,0.00,4.46
0.2700,101.3250,307.0345,101.3250,72.5856,0.00,0.00,9.46,0.00,0.00,4.49
0.2720,101.3250,306.2457,101.3250,72.6679,0.00,0.00,9.53,0.00,0.00,4.52
0.2740,101.3250,305.4541,101.3250,72.7500,0.00,0.00,9.59,0.00,0.00,4.55
0.2760,101.3250,304.6601,101.3250,72.8319,0.00,0.00,9.65,0.00,0.00,4.57
0.2780,101.3250,303.8643,101.3250,72.9136,0.00,0.00,9.71,0.00,0.00,4.60
0.2800,101.3250,303.0669,101.3250,72.9951,0.00,0.00,9.77,0.00,0.00,4.63
0.2820,101.3250,302.2685,101.3250,73.0765,0.00,0.00,9.83,0.00,0.00,4.66
0.2840,101.3250,301.4692,101.3250,73.1577,0.00,0.00,9.89,0.00,0.00,4.69
0.2860,101.3250,300.6692,101.3250,73.2386,0.00,0.00,9.95,0.00,0.00,4.72
0.2880,101.3250,299.8685,101.3250,73.3194,0.00,0.00,10.01,0.00,0.00,4.74
0.2900,101.3250,299.0673,101.3250,73.4000,0.00,0.00,10.07,0.00,0.00,4.77
0.2920,101.3250,298.2654,101.3250,73.4804,0.00,0.00,10.13,0.00,0.00,4.80
0.2940,101.3250,297.4627,101.3250,73.5606,0.00,0.00,10.19,0.00,0.00,4.83
0.2960,101.3250,296.6593,101.3250,73.6406,0.00,0.00,10.25,0.00,0.00,4.86
0.2980,101.3250,295.8550,101.3250,73.7204,0.00,0.00,10.31,0.00,0.00,4.88
0.3000,101.3250,295.0497,101.3250,73.8000,0.00,0.00,10.36,0.00,0.00,4.91
0.3020,101.3250,294.2433,101.3250,73.8794,0.00,0.00,10.42,0.00,0.00,4.94
0.3040,101.3250,293.4359,101.3250,73.9585,0.00,0.00,10.48,0.00,0.00,4.97
0.3060,101.3250,292.6275,101.3250,74.0375,0.00,0.00,10.54,0.00,0.00,4.99
0.3080,101.3250,291.8181,101.3250,74.1163,0.00,0.00,10.60,0.00,0.00,5.02
0.3100,101.3250,291.0076,101.3250,74.1948,0.00,0.00,10.65,0.00,0.00,5.05
0.3120,101.3250,290.1964,101.3250,74.2732,0.00,0.00,10.71,0.00,0.00,5.07
0.3140,101.3250,289.3843,101.3250,74.3513,0.00,0.00,10.77,0.00,0.00,5.10
0.3160,101.3250,288.5716,101.3250,74.4292,0.00,0.00,10.82,0.00,0.00,5.13
0.3180,101.3250,287.7583,101.3250,74.5069,0.00,0.00,10.88,0.00,0.00,5.16
0.3200,101.3250,286.9445,101.3250,74.5843,0.00,0.00,10.93,0.00,0.00,5.18
0.3220,101.3250,286.1305,101.3250,74.6616,0.00,0.00,10.99,0.00,0.00,5.21
0.3240,101.3250,285.3162,101.3250,74.7386,0.00,0.00,11.05,0.00,0.00,5.24
0.3260,101.3250,284.5018,101.3250,74.8154,0.00,0.00,11.10,0.00,0.00,5.26
0.3280,101.3250,283.6873,101.3250,74.8920,0.00,0.00,11.16,0.00,0.00,5.29
0.3300,101.3250,282.8728,101.3250,74.9684,0.00,0.00,11.21,0.00,0.00,5.32
0.3320,101.3250,282.0584,101.3250,75.0445,0.00,0.00,11.27,0.00,0.00,5.34
0.3340,101.3250,281.2442,101.3250,75.1204,0.00,0.00,11.32,0.00,0.00,5.37
0.3360,101.3250,280.4302,101.3250,75.1961,0.00,0.00,11.37,0.00,0.00,5.39
0.3380,101.3250,279.6163,101.3250,75.2715,0.00,0.00,11.43,0.00,0.00,5.42
0.3400,101.3250,278.8028,101.3250,75.3467,0.00,0.00,11.48,0.00,0.00,5.45
0.3420,101.3250,277.9896,101.3250,75.4217,0.00,0.00,11.53,0.00,0.00,5.47
0.3440,101.3250,277.1768,101.3250,75.4965,0.00,0.00,11.59,0.00,0.00,5.50
0.3460,101.3250,276.3644,101.3250,75.5710,0.00,0.00,11.64,0.00,0.00,5.52
0.3480,101.3250,275.5525,101.3250,75.6453,0.00,0.00,11.69,0.00,0.00,5.55
0.3500,101.3250,274.7411,101.3250,75.7194,0.00,0.00,11.74,0.00,0.00,5.58
