t_s,u_ph1_pct,u_ph2_pct,Q_suction_lpm,Q_recovery_lpm,P_kPa
21.5020,0.0,90.0,0.000000,0.000000,101.325
21.5040,0.0,90.0,0.000000,0.000000,101.325
21.5060,0.0,90.0,0.000000,0.000000,101.325
21.5080,0.0,90.0,0.000000,0.000000,101.325
21.5100,0.0,90.0,0.000000,0.000000,101.325
21.5120,0.0,90.0,0.000000,0.000000,101.325
21.5140,0.0,90.0,0.000000,0.000000,101.325
21.5160,0.0,90.0,0.000000,0.000000,101.325
21.5180,0.0,90.0,0.000000,0.000000,101.325
21.5200,0.0,90.0,0.000000,0.000000,101.325
21.5220,0.0,90.0,0.000000,0.000000,101.325
21.5240,0.0,90.0,0.000000,0.000000,101.325
21.5260,0.0,90.0,0.000000,0.000000,101.325
21.5280,0.0,90.0,0.000000,0.000000,101.325
21.5300,0.0,90.0,0.000000,0.000000,101.325
21.5320,0.0,90.0,0.000000,0.000000,101.325
21.5340,0.0,90.0,0.000000,0.000000,101.325
21.5360,0.0,90.0,0.000000,0.000000,101.325
21.5380,0.0,90.0,0.000000,0.000000,101.325
21.5400,0.0,90.0,0.000000,0.000000,101.325
21.5420,0.0,90.0,0.000000,0.000000,101.325
21.5440,0.0,90.0,0.000000,0.000000,101.325
21.5460,0.0,90.0,0.000000,0.000000,101.325
21.5480,0.0,90.0,0.000000,0.000000,101.325
21.5500,0.0,90.0,0.000000,0.000000,101.325
21.5520,0.0,90.0,0.000000,0.000000,101.325
21.5540,0.0,90.0,0.000000,0.000000,101.325
21.5560,0.0,90.0,0.000000,0.000000,101.325
21.5580,0.0,90.0,0.000000,0.000000,101.325
21.5600,0.0,90.0,0.000000,0.000000,101.325
21.5620,0.0,90.0,0.000000,0.000000,101.325
21.5640,0.0,90.0,0.000000,0.000000,101.325
21.5660,0.0,90.0,0.000000,0.000000,101.325
21.5680,0.0,90.0,0.000000,0.000000,101.325
21.5700,0.0,90.0,0.000000,0.000000,101.325
21.5720,0.0,90.0,0.000000,0.000000,101.325
21.5740,0.0,90.0,0.000000,0.000000,101.325
21.5760,0.0,90.0,0.000000,0.000000,101.325
21.5780,0.0,90.0,0.000000,0.000000,101.325
21.5800,0.0,90.0,0.000000,0.000000,101.325
21.5820,0.0,90.0,0.000000,0.000000,101.325
21.5840,0.0,90.0,0.000000,0.000000,101.325
21.5860,0.0,90.0,0.000000,0.000000,101.325
21.5880,0.0,90.0,0.000000,0.000000,101.325
21.5900,0.0,90.0,0.000000,0.000000,101.325
21.5920,0.0,90.0,0.000000,0.000000,101.325
21.5940,0.0,90.0,0.000000,0.000000,101.325
21.5960,0.0,90.0,0.000000,0.000000,101.325
21.5980,0.0,90.0,0.000000,0.000000,101.325
21.6000,0.0,90.0,0.000000,0.000000,101.325
21.6020,0.0,90.0,0.000000,0.000000,101.325
21.6040,0.0,90.0,0.000000,0.000000,101.325
21.6060,0.0,90.0,0.000000,0.000000,101.325
21.6080,0.0,90.0,0.000000,0.000000,101.325
21.6100,0.0,90.0,0.000000,0.000000,101.325
21.6120,0.0,90.0,0.000000,0.000000,101.325
21.6140,0.0,90.0,0.000000,0.000000,101.325
21.6160,0.0,90.0,0.000000,0.000000,101.325
21.6180,0.0,90.0,0.000000,0.000000,101.325
21.6200,0.0,90.0,0.000000,0.000000,101.325
21.6220,0.0,90.0,0.000000,0.000000,101.325
21.6240,0.0,90.0,0.000000,0.000000,101.325
21.6260,0.0,90.0,0.000000,0.000000,101.325
21.6280,0.0,90.0,0.000000,0.000000,101.325
21.6300,0.0,90.0,0.000000,0.000000,101.325
21.6320,0.0,90.0,0.000000,0.000000,101.325
21.6340,0.0,90.0,0.000000,0.000000,101.325
21.6360,0.0,90.0,0.000000,0.000000,101.325
21.6380,0.0,90.0,0.000000,0.000000,101.325
21.6400,0.0,90.0,0.000000,0.000000,101.325
21.6420,0.0,90.0,0.000000,0.000000,101.325
21.6440,0.0,90.0,0.000000,0.000000,101.325
21.6460,0.0,90.0,0.000000,0.000000,101.325
21.6480,0.0,90.0,0.000000,0.000000,101.325
21.6500,0.0,90.0,0.000000,0.000000,101.325
21.6520,0.0,90.0,0.000000,0.000000,101.325
21.6540,0.0,90.0,0.000000,0.000000,101.325
21.6560,0.0,90.0,0.000000,0.000000,101.325
21.6580,0.0,90.0,0.000000,0.000000,101.325
21.6600,0.0,90.0,0.000000,0.000000,101.325
21.6620,0.0,90.0,0.000000,0.000000,101.325
21.6640,0.0,90.0,0.000000,0.000000,101.325
21.6660,0.0,90.0,0.000000,0.000000,101.325
21.6680,0.0,90.0,0.000000,0.000000,101.325
21.6700,0.0,90.0,0.000000,0.000000,101.325
21.6720,0.0,90.0,0.000000,0.000000,101.325
21.6740,0.0,90.0,0.000000,0.000000,101.325
21.6760,0.0,90.0,0.000000,0.000000,101.325
21.6780,0.0,90.0,0.000000,0.000000,101.325
21.6800,0.0,90.0,0.000000,0.000000,101.325
21.6820,0.0,90.0,0.000000,0.000000,101.325
21.6840,0.0,90.0,0.000000,0.000000,101.325
21.6860,0.0,90.0,0.000000,0.000000,101.325
21.6880,0.0,90.0,0.000000,0.000000,101.325
21.6900,0.0,90.0,0.000000,0.000000,101.325
21.6920,0.0,90.0,0.000000,0.000000,101.325
21.6940,0.0,90.0,0.000000,0.000000,101.325
21.6960,0.0,90.0,0.000000,0.000000,101.325
21.6980,0.0,90.0,0.000000,0.000000,101.325
21.7000,0.0,90.0,0.000000,0.000000,101.325
21.7020,0.0,90.0,0.000000,0.000000,101.325
21.7040,0.0,90.0,0.000000,0.000000,101.325
21.7060,0.0,90.0,0.000000,0.000000,101.325
21.7080,0.0,90.0,0.000000,0.000000,101.325
21.7100,0.0,90.0,0.000000,0.000000,101.325
21.7120,0.0,90.0,0.000000,0.000000,101.325
21.7140,0.0,90.0,0.000000,0.000000,101.325
21.7160,0.0,90.0,0.000000,0.000000,101.325
21.7180,0.0,90.0,0.000000,0.000000,101.325
21.7200,0.0,90.0,0.000000,0.000000,101.325
21.7220,0.0,90.0,0.000000,0.000000,101.325
21.7240,0.0,90.0,0.000000,0.000000,101.325
21.7260,0.0,90.0,0.000000,0.000000,101.325
21.7280,0.0,90.0,0.000000,0.000000,101.325
21.7300,0.0,90.0,0.000000,0.000000,101.325
21.7320,0.0,90.0,0.000000,0.000000,101.325
21.7340,0.0,90.0,0.000000,0.000000,101.325
21.7360,0.0,90.0,0.000000,0.000000,101.325
21.7380,0.0,90.0,0.000000,0.000000,101.325
21.7400,0.0,90.0,0.000000,0.000000,101.325
21.7420,0.0,90.0,0.000000,0.000000,101.325
21.7440,0.0,90.0,0.000000,0.000000,101.325
21.7460,0.0,90.0,0.000000,0.000000,101.325
21.7480,0.0,90.0,0.000000,0.000000,101.325
21.7500,0.0,90.0,0.000000,0.000000,101.325
21.7520,0.0,90.0,0.000000,0.000000,101.325
21.7540,0.0,90.0,0.000000,0.000000,101.325
21.7560,0.0,90.0,0.000000,0.000000,101.325
21.7580,0.0,90.0,0.000000,0.000000,101.325
21.7600,0.0,90.0,0.000000,0.000000,101.325
21.7620,0.0,90.0,0.000000,0.000000,101.325
21.7640,0.0,90.0,0.000000,0.000000,101.325
21.7660,0.0,90.0,0.000000,0.000000,101.325
21.7680,0.0,90.0,0.000000,0.000000,101.325
21.7700,0.0,90.0,0.000000,0.000000,101.325
21.7720,0.0,90.0,0.000000,0.000000,101.325
21.7740,0.0,90.0,0.000000,0.000000,101.325
21.7760,0.0,90.0,0.000000,0.000000,101.325
21.7780,0.0,90.0,0.000000,0.000000,101.325
21.7800,0.0,90.0,0.000000,0.000000,101.325
21.7820,0.0,90.0,0.000000,0.000000,101.325
21.7840,0.0,90.0,0.000000,0.000000,101.325
21.7860,0.0,90.0,0.000000,0.000000,101.325
21.7880,0.0,90.0,0.000000,0.000000,101.325
21.7900,0.0,90.0,0.000000,0.000000,101.325
21.7920,0.0,90.0,0.000000,0.000000,101.325
21.7940,0.0,90.0,0.000000,0.000000,101.325
21.7960,0.0,90.0,0.000000,0.000000,101.325
21.7980,0.0,90.0,0.000000,0.000000,101.325
21.8000,0.0,90.0,0.000000,0.000000,101.325
21.8020,0.0,90.0,0.000000,0.000000,101.325
21.8040,0.0,90.0,0.000000,0.000000,101.325
21.8060,0.0,90.0,0.000000,0.000000,101.325
21.8080,0.0,90.0,0.000000,0.000000,101.325
21.8100,0.0,90.0,0.000000,0.000000,101.325
21.8120,0.0,90.0,0.000000,0.000000,101.325
21.8140,0.0,90.0,0.000000,0.000000,101.325
21.8160,0.0,90.0,0.000000,0.000000,101.325
21.8180,0.0,90.0,0.000000,0.000000,101.325
21.8200,0.0,90.0,0.000000,0.000000,101.325
21.8220,0.0,90.0,0.000000,0.000000,101.325
21.8240,0.0,90.0,0.000000,0.000000,101.325
21.8260,0.0,90.0,0.000000,0.000000,101.325
21.8280,0.0,90.0,0.000000,0.000000,101.325
21.8300,0.0,90.0,0.000000,0.000000,101.325
21.8320,0.0,90.0,0.000000,0.000000,101.325
21.8340,0.0,90.0,0.000000,0.000000,101.325
21.8360,0.0,90.0,0.000000,0.000000,101.325
21.8380,0.0,90.0,0.000000,0.000000,101.325
21.8400,0.0,90.0,0.000000,0.000000,101.325
21.8420,0.0,90.0,0.000000,0.000000,101.325
21.8440,0.0,90.0,0.000000,0.000000,101.325
21.8460,0.0,90.0,0.000000,0.000000,101.325
21.8480,0.0,90.0,0.000000,0.000000,101.325
21.8500,0.0,90.0,0.000000,0.000000,101.325
21.8520,0.0,90.0,0.000000,0.000000,101.325
21.8540,0.0,90.0,0.000000,0.000000,101.325
21.8560,0.0,90.0,0.000000,0.000000,101.325
21.8580,0.0,90.0,0.000000,0.000000,101.325
21.8600,0.0,90.0,0.000000,0.000000,101.325
21.8620,0.0,90.0,0.000000,0.000000,101.325
21.8640,0.0,90.0,0.000000,0.000000,101.325
21.8660,0.0,90.0,0.000000,0.000000,101.325
21.8680,0.0,90.0,0.000000,0.000000,101.325
21.8700,0.0,90.0,0.000000,0.000000,101.325
21.8720,0.0,90.0,0.000000,0.000000,101.325
21.8740,0.0,90.0,0.000000,0.000000,101.325
21.8760,0.0,90.0,0.000000,0.000000,101.325
21.8780,0.0,90.0,0.000000,0.000000,101.325
21.8800,0.0,90.0,0.000000,0.000000,101.325
21.8820,0.0,90.0,0.000000,0.000000,101.325
21.8840,0.0,90.0,0.000000,0.000000,101.325
21.8860,0.0,90.0,0.000000,0.000000,101.325
21.8880,0.0,90.0,0.000000,0.000000,101.325
21.8900,0.0,90.0,0.000000,0.000000,101.325
21.8920,0.0,90.0,0.000000,0.000000,101.325
21.8940,0.0,90.0,0.000000,0.000000,101.325
21.8960,0.0,90.0,0.000000,0.000000,101.325
21.8980,0.0,90.0,0.000000,0.000000,101.325
21.9000,0.0,90.0,0.000000,0.000000,101.325
21.9020,0.0,90.0,0.000000,0.000000,101.325
21.9040,0.0,90.0,0.000000,0.000000,101.325
21.9060,0.0,90.0,0.000000,0.000000,101.325
21.9080,0.0,90.0,0.000000,0.000000,101.325
21.9100,0.0,90.0,0.000000,0.000000,101.325
21.9120,0.0,90.0,0.000000,0.000000,101.325
21.9140,0.0,90.0,0.000000,0.000000,101.325
21.9160,0.0,90.0,0.000000,0.000000,101.325
21.9180,0.0,90.0,0.000000,0.000000,101.325
21.9200,0.0,90.0,0.000000,0.000000,101.325
21.9220,0.0,90.0,0.000000,0.000000,101.325
21.9240,0.0,90.0,0.000000,0.000000,101.325
21.9260,0.0,90.0,0.000000,0.000000,101.325
21.9280,0.0,90.0,0.000000,0.000000,101.325
21.9300,0.0,90.0,0.000000,0.000000,101.325
21.9320,0.0,90.0,0.000000,0.000000,101.325
21.9340,0.0,90.0,0.000000,0.000000,101.325
21.9360,0.0,90.0,0.000000,0.000000,101.325
21.9380,0.0,90.0,0.000000,0.000000,101.325
21.9400,0.0,90.0,0.000000,0.000000,101.325
21.9420,0.0,90.0,0.000000,0.000000,101.325
21.9440,0.0,90.0,0.000000,0.000000,101.325
21.9460,0.0,90.0,0.000000,0.000000,101.325
21.9480,0.0,90.0,0.000000,0.000000,101.325
21.9500,0.0,90.0,0.000000,0.000000,101.325
21.9520,0.0,90.0,0.000000,0.000000,101.325
21.9540,0.0,90.0,0.000000,0.000000,101.325
21.9560,0.0,90.0,0.000000,0.000000,101.325
21.9580,0.0,90.0,0.000000,0.000000,101.325
21.9600,0.0,90.0,0.000000,0.000000,101.325
21.9620,0.0,90.0,0.000000,0.000000,101.325
21.9640,0.0,90.0,0.000000,0.000000,101.325
21.9660,0.0,90.0,0.000000,0.000000,101.325
21.9680,0.0,90.0,0.000000,0.000000,101.325
21.9700,0.0,90.0,0.000000,0.000000,101.325
21.9720,0.0,90.0,0.000000,0.000000,101.325
21.9740,0.0,90.0,0.000000,0.000000,101.325
21.9760,0.0,90.0,0.000000,0.000000,101.325
21.9780,0.0,90.0,0.000000,0.000000,101.325
21.9800,0.0,90.0,0.000000,0.000000,101.325
21.9820,0.0,90.0,0.000000,0.000000,101.325
21.9840,0.0,90.0,0.000000,0.000000,101.325
21.9860,0.0,90.0,0.000000,0.000000,101.325
21.9880,0.0,90.0,0.000000,0.000000,101.325
21.9900,0.0,90.0,0.000000,0.000000,101.325
21.9920,0.0,90.0,0.000000,0.000000,101.325
21.9940,0.0,90.0,0.000000,0.000000,101.325
21.9960,0.0,90.0,0.000000,0.000000,101.325
21.9980,0.0,90.0,0.000000,0.000000,101.325
22.0000,0.0,100.0,0.000000,0.000000,101.325
22.0020,0.0,100.0,0.000000,0.000000,101.325
22.0040,0.0,100.0,0.000000,0.000000,101.325
22.0060,0.0,100.0,0.000000,0.000000,101.325
22.0080,0.0,100.0,0.000000,0.000000,101.325
22.0100,0.0,100.0,0.000000,0.000000,101.325
22.0120,0.0,100.0,0.000000,0.000000,101.325
22.0140,0.0,100.0,0.000000,0.000000,101.325
22.0160,0.0,100.0,0.000000,0.000000,101.325
22.0180,0.0,100.0,0.000000,0.000000,101.325
22.0200,0.0,100.0,0.000000,0.000000,101.325
22.0220,0.0,100.0,0.000000,0.000000,101.325
22.0240,0.0,100.0,0.000000,0.000000,101.325
22.0260,0.0,100.0,0.000000,0.000000,101.325
22.0280,0.0,100.0,0.000000,0.000000,101.325
22.0300,0.0,100.0,0.000000,0.000000,101.325
22.0320,0.0,100.0,0.000000,0.000000,101.325
22.0340,0.0,100.0,0.000000,0.000000,101.325
22.0360,0.0,100.0,0.000000,0.000000,101.325
22.0380,0.0,100.0,0.000000,0.000000,101.325
22.0400,0.0,100.0,0.000000,0.000000,101.325
22.0420,0.0,100.0,0.000000,0.000000,101.325
22.0440,0.0,100.0,0.000000,0.000000,101.325
22.0460,0.0,100.0,0.000000,0.000000,101.325
22.0480,0.0,100.0,0.000000,0.000000,101.325
22.0500,0.0,100.0,0.000000,0.000000,101.325
22.0520,0.0,100.0,0.000000,0.000000,101.325
22.0540,0.0,100.0,0.000000,0.000000,101.325
22.0560,0.0,100.0,0.000000,0.000000,101.325
22.0580,0.0,100.0,0.000000,0.000000,101.325
22.0600,0.0,100.0,0.000000,0.000000,101.325
22.0620,0.0,100.0,0.000000,0.000000,101.325
22.0640,0.0,100.0,0.000000,0.000000,101.325
22.0660,0.0,100.0,0.000000,0.000000,101.325
22.0680,0.0,100.0,0.000000,0.000000,101.325
22.0700,0.0,100.0,0.000000,0.000000,101.325
22.0720,0.0,100.0,0.000000,0.000000,101.325
22.0740,0.0,100.0,0.000000,0.000000,101.325
22.0760,0.0,100.0,0.000000,0.000000,101.325
22.0780,0.0,100.0,0.000000,0.000000,101.325
22.0800,0.0,100.0,0.000000,0.000000,101.325
22.0820,0.0,100.0,0.000000,0.000000,101.325
22.0840,0.0,100.0,0.000000,0.000000,101.325
22.0860,0.0,100.0,0.000000,0.000000,101.325
22.0880,0.0,100.0,0.000000,0.000000,101.325
22.0900,0.0,100.0,0.000000,0.000000,101.325
22.0920,0.0,100.0,0.000000,0.000000,101.325
22.0940,0.0,100.0,0.000000,0.000000,101.325
22.0960,0.0,100.0,0.000000,0.000000,101.325
22.0980,0.0,100.0,0.000000,0.000000,101.325
22.1000,0.0,100.0,0.000000,0.000000,101.325
22.1020,0.0,100.0,0.000000,0.000000,101.325
22.1040,0.0,100.0,0.000000,0.000000,101.325
22.1060,0.0,100.0,0.000000,0.000000,101.325
22.1080,0.0,100.0,0.000000,0.000000,101.325
22.1100,0.0,100.0,0.000000,0.000000,101.325
22.1120,0.0,100.0,0.000000,0.000000,101.325
22.1140,0.0,100.0,0.000000,0.000000,101.325
22.1160,0.0,100.0,0.000000,0.000000,101.325
22.1180,0.0,100.0,0.000000,0.000000,101.325
22.1200,0.0,100.0,0.000000,0.000000,101.325
22.1220,0.0,100.0,0.000000,0.000000,101.325
22.1240,0.0,100.0,0.000000,0.000000,101.325
22.1260,0.0,100.0,0.000000,0.000000,101.325
22.1280,0.0,100.0,0.000000,0.000000,101.325
22.1300,0.0,100.0,0.000000,0.000000,101.325
22.1320,0.0,100.0,0.000000,0.000000,101.325
22.1340,0.0,100.0,0.000000,0.000000,101.325
22.1360,0.0,100.0,0.000000,0.000000,101.325
22.1380,0.0,100.0,0.000000,0.000000,101.325
22.1400,0.0,100.0,0.000000,0.000000,101.325
22.1420,0.0,100.0,0.000000,0.000000,101.325
22.1440,0.0,100.0,0.000000,0.000000,101.325
22.1460,0.0,100.0,0.000000,0.000000,101.325
22.1480,0.0,100.0,0.000000,0.000000,101.325
22.1500,0.0,100.0,0.000000,0.000000,101.325
22.1520,0.0,100.0,0.000000,0.000000,101.325
22.1540,0.0,100.0,0.000000,0.000000,101.325
22.1560,0.0,100.0,0.000000,0.000000,101.325
22.1580,0.0,100.0,0.000000,0.000000,101.325
22.1600,0.0,100.0,0.000000,0.000000,101.325
22.1620,0.0,100.0,0.000000,0.000000,101.325
22.1640,0.0,100.0,0.000000,0.000000,101.325
22.1660,0.0,100.0,0.000000,0.000000,101.325
22.1680,0.0,100.0,0.000000,0.000000,101.325
22.1700,0.0,100.0,0.000000,0.000000,101.325
22.1720,0.0,100.0,0.000000,0.000000,101.325
22.1740,0.0,100.0,0.000000,0.000000,101.325
22.1760,0.0,100.0,0.000000,0.000000,101.325
22.1780,0.0,100.0,0.000000,0.000000,101.325
22.1800,0.0,100.0,0.000000,0.000000,101.325
22.1820,0.0,100.0,0.000000,0.000000,101.325
22.1840,0.0,100.0,0.000000,0.000000,101.325
22.1860,0.0,100.0,0.000000,0.000000,101.325
22.1880,0.0,100.0,0.000000,0.000000,101.325
22.1900,0.0,100.0,0.000000,0.000000,101.325
22.1920,0.0,100.0,0.000000,0.000000,101.325
22.1940,0.0,100.0,0.000000,0.000000,101.325
22.1960,0.0,100.0,0.000000,0.000000,101.325
22.1980,0.0,100.0,0.000000,0.000000,101.325
22.2000,0.0,100.0,0.000000,0.000000,101.325
22.2020,0.0,100.0,0.000000,0.000000,101.325
22.2040,0.0,100.0,0.000000,0.000000,101.325
22.2060,0.0,100.0,0.000000,0.000000,101.325
22.2080,0.0,100.0,0.000000,0.000000,101.325
22.2100,0.0,100.0,0.000000,0.000000,101.325
22.2120,0.0,100.0,0.000000,0.000000,101.325
22.2140,0.0,100.0,0.000000,0.000000,101.325
22.2160,0.0,100.0,0.000000,0.000000,101.325
22.2180,0.0,100.0,0.000000,0.000000,101.325
22.2200,0.0,100.0,0.000000,0.000000,101.325
22.2220,0.0,100.0,0.000000,0.000000,101.325
22.2240,0.0,100.0,0.000000,0.000000,101.325
22.2260,0.0,100.0,0.000000,0.000000,101.325
22.2280,0.0,100.0,0.000000,0.000000,101.325
22.2300,0.0,100.0,0.000000,0.000000,101.325
22.2320,0.0,100.0,0.000000,0.000000,101.325
22.2340,0.0,100.0,0.000000,0.000000,101.325
22.2360,0.0,100.0,0.000000,0.000000,101.325
22.2380,0.0,100.0,0.000000,0.000000,101.325
22.2400,0.0,100.0,0.000000,0.000000,101.325
22.2420,0.0,100.0,0.000000,0.000000,101.325
22.2440,0.0,100.0,0.000000,0.000000,101.325
22.2460,0.0,100.0,0.000000,0.000000,101.325
22.2480,0.0,100.0,0.000000,0.000000,101.325
22.2500,0.0,100.0,0.000000,0.000000,101.325
22.2520,0.0,100.0,0.000000,0.000000,101.325
22.2540,0.0,100.0,0.000000,0.000000,101.325
22.2560,0.0,100.0,0.000000,0.000000,101.325
22.2580,0.0,100.0,0.000000,0.000000,101.325
22.2600,0.0,100.0,0.000000,0.000000,101.325
22.2620,0.0,100.0,0.000000,0.000000,101.325
22.2640,0.0,100.0,0.000000,0.000000,101.325
22.2660,0.0,100.0,0.000000,0.000000,101.325
22.2680,0.0,100.0,0.000000,0.000000,101.325
22.2700,0.0,100.0,0.000000,0.000000,101.325
22.2720,0.0,100.0,0.000000,0.000000,101.325
22.2740,0.0,100.0,0.000000,0.000000,101.325
22.2760,0.0,100.0,0.000000,0.000000,101.325
22.2780,0.0,100.0,0.000000,0.000000,101.325
22.2800,0.0,100.0,0.000000,0.000000,101.325
22.2820,0.0,100.0,0.000000,0.000000,101.325
22.2840,0.0,100.0,0.000000,0.000000,101.325
22.2860,0.0,100.0,0.000000,0.000000,101.325
22.2880,0.0,100.0,0.000000,0.000000,101.325
22.2900,0.0,100.0,0.000000,0.000000,101.325
22.2920,0.0,100.0,0.000000,0.000000,101.325
22.2940,0.0,100.0,0.000000,0.000000,101.325
22.2960,0.0,100.0,0.000000,0.000000,101.325
22.2980,0.0,100.0,0.000000,0.000000,101.325
22.3000,0.0,100.0,0.000000,0.000000,101.325
22.3020,0.0,100.0,0.000000,0.000000,101.325
22.3040,0.0,100.0,0.000000,0.000000,101.325
22.3060,0.0,100.0,0.000000,0.000000,101.325
22.3080,0.0,100.0,0.000000,0.000000,101.325
22.3100,0.0,100.0,0.000000,0.000000,101.325
22.3120,0.0,100.0,0.000000,0.000000,101.325
22.3140,0.0,100.0,0.000000,0.000000,101.325
22.3160,0.0,100.0,0.000000,0.000000,101.325
22.3180,0.0,100.0,0.000000,0.000000,101.325
22.3200,0.0,100.0,0.000000,0.000000,101.325
22.3220,0.0,100.0,0.000000,0.000000,101.325
22.3240,0.0,100.0,0.000000,0.000000,101.325
22.3260,0.0,100.0,0.000000,0.000000,101.325
22.3280,0.0,100.0,0.000000,0.000000,101.325
22.3300,0.0,100.0,0.000000,0.000000,101.325
22.3320,0.0,100.0,0.000000,0.000000,101.325
22.3340,0.0,100.0,0.000000,0.000000,101.325
22.3360,0.0,100.0,0.000000,0.000000,101.325
22.3380,0.0,100.0,0.000000,0.000000,101.325
22.3400,0.0,100.0,0.000000,0.000000,101.325
22.3420,0.0,100.0,0.000000,0.000000,101.325
22.3440,0.0,100.0,0.000000,0.000000,101.325
22.3460,0.0,100.0,0.000000,0.000000,101.325
22.3480,0.0,100.0,0.000000,0.000000,101.325
22.3500,0.0,100.0,0.000000,0.000000,101.325
22.3520,0.0,100.0,0.000000,0.000000,101.325
22.3540,0.0,100.0,0.000000,0.000000,101.325
22.3560,0.0,100.0,0.000000,0.000000,101.325
22.3580,0.0,100.0,0.000000,0.000000,101.325
22.3600,0.0,100.0,0.000000,0.000000,101.325
22.3620,0.0,100.0,0.000000,0.000000,101.325
22.3640,0.0,100.0,0.000000,0.000000,101.325
22.3660,0.0,100.0,0.000000,0.000000,101.325
22.3680,0.0,100.0,0.000000,0.000000,101.325
22.3700,0.0,100.0,0.000000,0.000000,101.325
22.3720,0.0,100.0,0.000000,0.000000,101.325
22.3740,0.0,100.0,0.000000,0.000000,101.325
22.3760,0.0,100.0,0.000000,0.000000,101.325
22.3780,0.0,100.0,0.000000,0.000000,101.325
22.3800,0.0,100.0,0.000000,0.000000,101.325
22.3820,0.0,100.0,0.000000,0.000000,101.325
22.3840,0.0,100.0,0.000000,0.000000,101.325
22.3860,0.0,100.0,0.000000,0.000000,101.325
22.3880,0.0,100.0,0.000000,0.000000,101.325
22.3900,0.0,100.0,0.000000,0.000000,101.325
22.3920,0.0,100.0,0.000000,0.000000,101.325
22.3940,0.0,100.0,0.000000,0.000000,101.325
22.3960,0.0,100.0,0.000000,0.000000,101.325
22.3980,0.0,100.0,0.000000,0.000000,101.325
22.4000,0.0,100.0,0.000000,0.000000,101.325
22.4020,0.0,100.0,0.000000,0.000000,101.325
22.4040,0.0,100.0,0.000000,0.000000,101.325
22.4060,0.0,100.0,0.000000,0.000000,101.325
22.4080,0.0,100.0,0.000000,0.000000,101.325
22.4100,0.0,100.0,0.000000,0.000000,101.325
22.4120,0.0,100.0,0.000000,0.000000,101.325
22.4140,0.0,100.0,0.000000,0.000000,101.325
22.4160,0.0,100.0,0.000000,0.000000,101.325
22.4180,0.0,100.0,0.000000,0.000000,101.325
22.4200,0.0,100.0,0.000000,0.000000,101.325
22.4220,0.0,100.0,0.000000,0.000000,101.325
22.4240,0.0,100.0,0.000000,0.000000,101.325
22.4260,0.0,100.0,0.000000,0.000000,101.325
22.4280,0.0,100.0,0.000000,0.000000,101.325
22.4300,0.0,100.0,0.000000,0.000000,101.325
22.4320,0.0,100.0,0.000000,0.000000,101.325
22.4340,0.0,100.0,0.000000,0.000000,101.325
22.4360,0.0,100.0,0.000000,0.000000,101.325
22.4380,0.0,100.0,0.000000,0.000000,101.325
22.4400,0.0,100.0,0.000000,0.000000,101.325
22.4420,0.0,100.0,0.000000,0.000000,101.325
22.4440,0.0,100.0,0.000000,0.000000,101.325
22.4460,0.0,100.0,0.000000,0.000000,101.325
22.4480,0.0,100.0,0.000000,0.000000,101.325
22.4500,0.0,100.0,0.000000,0.000000,101.325
22.4520,0.0,100.0,0.000000,0.000000,101.325
22.4540,0.0,100.0,0.000000,0.000000,101.325
22.4560,0.0,100.0,0.000000,0.000000,101.325
22.4580,0.0,100.0,0.000000,0.000000,101.325
22.4600,0.0,100.0,0.000000,0.000000,101.325
22.4620,0.0,100.0,0.000000,0.000000,101.325
22.4640,0.0,100.0,0.000000,0.000000,101.325
22.4660,0.0,100.0,0.000000,0.000000,101.325
22.4680,0.0,100.0,0.000000,0.000000,101.325
22.4700,0.0,100.0,0.000000,0.000000,101.325
22.4720,0.0,100.0,0.000000,0.000000,101.325
22.4740,0.0,100.0,0.000000,0.000000,101.325
22.4760,0.0,100.0,0.000000,0.000000,101.325
22.4780,0.0,100.0,0.000000,0.000000,101.325
22.4800,0.0,100.0,0.000000,0.000000,101.325
22.4820,0.0,100.0,0.000000,0.000000,101.325
22.4840,0.0,100.0,0.000000,0.000000,101.325
22.4860,0.0,100.0,0.000000,0.000000,101.325
22.4880,0.0,100.0,0.000000,0.000000,101.325
22.4900,0.0,100.0,0.000000,0.000000,101.325
22.4920,0.0,100.0,0.000000,0.000000,101.325
22.4940,0.0,100.0,0.000000,0.000000,101.325
22.4960,0.0,100.0,0.000000,0.000000,101.325
22.4980,0.0,100.0,0.000000,0.000000,101.325
22.5000,0.0,100.0,0.000000,0.000000,101.325
22.5020,0.0,100.0,0.000000,0.000000,101.325
22.5040,0.0,100.0,0.000000,0.000000,101.325
22.5060,0.0,100.0,0.000000,0.000000,101.325
22.5080,0.0,100.0,0.000000,0.000000,101.325
22.5100,0.0,100.0,0.000000,0.000000,101.325
22.5120,0.0,100.0,0.000000,0.000000,101.325
22.5140,0.0,100.0,0.000000,0.000000,101.325
22.5160,0.0,100.0,0.000000,0.000000,101.325
22.5180,0.0,100.0,0.000000,0.000000,101.325
22.5200,0.0,100.0,0.000000,0.000000,101.325
22.5220,0.0,100.0,0.000000,0.000000,101.325
22.5240,0.0,100.0,0.000000,0.000000,101.325
22.5260,0.0,100.0,0.000000,0.000000,101.325
22.5280,0.0,100.0,0.000000,0.000000,101.325
22.5300,0.0,100.0,0.000000,0.000000,101.325
22.5320,0.0,100.0,0.000000,0.000000,101.325
